timestamp,pid,ppid,name,path,username,status
2026-08-17 20:44:37,17608,11032,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,17812,7812,WhatsApp.Root.exe,C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2631.102.0_x64__cv1g1gvanyjgm\WhatsApp.Root.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,17872,21944,pet.exe,C:\Users\nitin\.vscode\extensions\ms-python.vscode-python-envs-1.36.0-win32-x64\python-env-tools\bin\pet.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,17880,12352,SearchProtocolHost.exe,C:\Windows\System32\SearchProtocolHost.exe,,running
2026-08-17 20:44:37,18592,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,18804,17812,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,18840,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,18848,18804,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,18972,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,19060,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,19164,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,19292,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,19428,18804,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19436,18804,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19532,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19652,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19656,11032,vmware-tray.exe,C:\Program Files (x86)\VMware\VMware Workstation\vmware-tray.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19692,18804,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,19916,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:38,19956,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:38,19996,9420,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,20024,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,20044,21580,OpenConsole.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\a5b5009513\resources\app\node_modules.asar.unpacked\node-pty\build\Release\conpty\OpenConsole.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,20136,2384,taskhostw.exe,C:\Windows\System32\taskhostw.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,20532,1700,smartscreen.exe,C:\Windows\System32\smartscreen.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,20972,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21016,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21108,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:38,21296,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21320,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:38,21324,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21348,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21404,21944,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21580,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21608,7812,ShellHost.exe,C:\Windows\System32\ShellHost.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21664,8824,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21724,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21872,17432,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,21944,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,22480,8824,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,22492,1504,elevation_service.exe,C:\Program Files (x86)\Microsoft\Edge\Application\151.0.4129.86\elevation_service.exe,,running
2026-08-17 20:44:38,22556,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,22652,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,22756,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,22776,21944,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,23020,9420,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,23636,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,23872,17432,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,23912,21580,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,24108,17872,conhost.exe,C:\Windows\System32\conhost.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,24224,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:38,24544,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
